1,2,3,4,5,6,7,8,9,10,Europalette,Gitterbox,Karton_groß,Karton_klein
10,60,0,90,60,90,60,10,70,0,1,1,15,2
30,20,10,90,30,80,50,30,20,100,5,1,14,8
40,40,100,50,50,50,60,40,80,30,3,0,15,24
100,30,10,90,50,90,10,40,70,30,3,1,12,6
70,0,90,40,60,60,90,0,40,30,2,0,19,18
20,60,60,60,60,10,20,30,70,100,6,0,10,17
10,90,10,30,80,90,40,80,40,40,2,1,18,11
0,80,70,60,80,60,80,70,50,30,2,1,18,21
70,10,0,90,10,70,50,30,40,0,0,1,16,4
40,20,80,100,100,40,100,100,20,50,3,2,12,25
90,30,0,70,90,100,80,30,0,20,1,1,17,3
90,50,70,50,50,10,40,0,50,20,1,0,19,14
60,20,30,20,30,50,100,10,100,30,3,0,13,7
80,10,100,80,60,80,10,60,70,20,2,0,15,26
100,50,90,50,100,70,10,60,100,30,3,1,12,24
100,50,80,30,30,30,40,100,90,100,6,0,14,25
30,50,30,40,30,80,20,0,0,30,2,0,9,9
70,70,30,70,0,80,80,50,100,10,2,0,16,11
60,90,70,40,10,40,0,50,90,0,1,0,7,20
20,50,60,10,60,40,70,70,100,50,4,0,13,21
60,30,60,90,0,80,60,30,10,60,3,1,12,15
70,0,10,20,50,80,70,30,80,100,6,0,14,5
0,10,70,60,90,70,80,30,80,20,2,1,13,17
0,0,100,10,20,20,20,100,30,90,5,0,6,31
60,100,80,90,40,70,50,0,20,30,2,1,17,16
70,100,100,10,30,10,40,80,0,50,3,0,11,28
40,40,60,80,20,0,80,30,0,40,2,0,11,17
20,30,60,10,80,10,60,50,80,40,3,1,8,19
50,30,100,10,80,40,60,60,0,0,0,1,10,26
50,60,100,100,0,20,0,70,10,60,3,1,5,27
80,90,100,40,90,80,20,50,90,80,5,1,11,25
20,30,40,90,30,80,80,0,60,100,6,1,11,10
30,70,90,30,80,90,10,0,10,50,3,1,11,21
10,0,60,40,90,20,20,10,90,0,1,1,4,14
10,80,30,100,20,0,100,80,80,0,1,1,8,17
10,100,20,20,80,50,40,40,50,30,2,1,16,9
70,20,80,10,20,50,70,80,60,100,6,0,12,26
50,80,60,90,10,80,0,50,10,0,0,1,8,18
0,50,40,80,30,60,20,90,90,0,1,0,10,16
100,20,80,80,90,60,10,30,70,40,3,1,12,19
40,20,30,50,10,20,40,0,10,10,1,0,12,7
90,50,70,40,50,20,80,0,80,70,5,0,13,14
40,0,70,20,100,30,80,40,50,80,4,1,14,18
90,100,10,70,20,80,60,90,0,30,2,0,17,12
70,20,70,0,80,40,90,10,60,60,4,1,10,15
70,20,50,30,30,70,10,10,60,30,3,0,10,11
20,70,80,50,60,100,90,90,40,80,4,0,23,26
30,60,40,80,100,60,20,50,30,50,3,1,13,16
50,20,40,80,40,50,100,50,90,30,3,0,17,13
90,30,100,90,90,60,70,50,90,40,3,2,12,25
90,30,10,50,70,0,40,10,70,40,3,1,11,3
10,0,10,40,10,50,60,100,100,20,2,0,10,13
100,20,30,0,20,90,50,90,50,50,3,0,20,16
40,10,40,50,70,50,20,0,50,10,1,1,14,8
80,80,50,80,80,70,40,50,60,10,2,1,17,15
30,50,30,90,70,20,70,40,0,70,4,2,8,13
90,40,40,10,10,50,40,60,100,70,5,0,12,15
50,100,50,50,70,100,70,80,70,40,3,1,17,18
50,20,80,50,40,20,80,60,20,70,4,0,15,22
0,60,40,80,90,30,40,0,10,20,1,1,14,8
100,40,70,90,40,10,60,50,80,60,4,1,12,19
100,80,20,20,80,20,70,60,70,70,5,1,13,10
30,80,40,30,60,10,60,100,30,30,2,0,16,20
20,100,100,20,60,10,90,50,10,10,1,0,14,27
10,100,10,40,50,60,20,60,60,20,2,0,10,9
100,20,70,80,20,20,30,50,70,0,1,0,11,21
10,70,20,40,100,20,20,50,100,90,6,1,6,10
30,20,90,30,20,100,100,30,20,10,1,0,16,26
0,20,80,10,100,0,80,10,40,100,5,1,11,17
90,90,20,70,50,50,10,90,50,70,4,0,19,12
0,80,10,60,70,90,50,70,80,80,5,1,16,9
80,50,100,70,0,80,50,50,40,90,5,0,21,25
60,60,30,90,80,10,60,60,0,60,3,2,9,12
80,50,80,70,30,20,50,50,70,40,3,0,15,21
50,80,10,80,40,30,90,60,0,90,5,0,17,8
50,20,10,20,60,10,20,40,0,20,1,0,8,6
70,0,80,0,60,50,30,40,80,60,4,0,9,20
60,0,0,90,30,100,30,70,70,10,2,1,9,7
30,10,80,0,60,20,10,30,90,10,2,0,6,22
20,10,80,70,0,30,100,0,90,10,2,0,13,18
50,80,50,60,10,40,0,90,20,100,5,0,10,19
30,40,0,50,60,10,10,50,100,10,2,0,9,8
100,100,10,50,40,80,100,80,60,0,1,0,20,10
10,70,60,0,30,100,80,10,90,0,1,0,13,14
40,40,0,90,50,40,0,20,60,0,1,1,6,2
80,0,80,90,70,70,60,90,50,30,2,2,16,24
100,70,0,20,50,80,50,40,10,30,2,0,19,4
90,50,80,20,90,0,60,30,20,100,5,1,11,19
20,80,90,30,60,90,90,60,10,20,1,0,19,26
100,80,100,70,0,90,10,0,100,10,2,0,15,20
30,10,0,100,60,90,60,40,70,90,6,1,14,7
50,80,20,10,60,100,0,100,70,100,6,0,12,13
60,0,100,70,40,20,80,70,10,80,4,0,14,27
10,100,20,60,10,60,100,0,90,40,3,0,14,6
30,30,60,80,80,100,80,80,100,20,2,1,15,23
80,90,10,0,100,20,40,70,0,40,2,1,10,9
10,20,70,40,30,40,100,40,10,40,2,0,13,19
70,40,90,20,40,70,40,30,50,60,3,0,19,21
0,90,100,0,0,10,90,40,70,0,1,0,9,24
50,50,80,100,70,80,0,20,60,60,4,2,6,18
0,90,70,10,30,30,50,40,90,80,5,0,12,18
80,20,80,50,90,40,20,80,50,80,4,1,14,24
70,90,40,20,50,50,80,80,80,0,1,0,14,16
90,0,100,60,60,50,70,60,80,100,6,0,17,26
50,90,50,30,20,40,30,20,50,70,4,0,14,14
90,10,70,0,10,40,60,50,30,10,1,0,13,20
20,80,60,50,90,30,70,20,0,90,5,1,13,16
80,70,40,90,70,100,90,30,70,30,3,2,15,11
60,10,20,60,80,0,60,40,50,80,4,1,15,8
60,10,50,10,80,20,0,70,40,20,1,1,8,17
30,30,60,10,40,90,20,40,20,30,2,0,12,19
40,40,30,80,20,90,70,0,60,50,4,0,17,8
100,30,0,50,60,10,20,50,0,100,5,0,12,5
90,50,20,60,10,60,80,60,20,0,0,0,16,11
30,80,50,60,100,0,100,0,20,0,0,1,13,13
80,10,70,70,40,90,80,100,30,0,0,0,22,23
50,90,20,40,50,0,50,80,0,90,5,0,13,12
60,50,60,60,80,50,100,20,30,10,1,1,17,14
90,30,80,100,0,50,50,50,40,20,1,1,16,21
90,50,20,50,60,50,50,60,70,10,2,0,18,10
100,50,30,0,80,70,10,60,0,50,3,1,9,12
50,60,60,60,50,40,40,20,70,80,5,0,15,14
80,80,70,20,100,90,70,50,100,30,3,1,16,19
100,20,60,70,20,40,100,80,50,10,1,0,21,22
60,0,30,20,100,0,50,0,10,100,5,1,9,6
100,100,0,70,100,90,90,60,10,30,2,1,21,6
70,10,70,0,70,10,60,100,70,10,2,1,8,23
60,70,10,60,90,0,50,60,100,50,4,1,12,8
90,100,30,20,20,30,20,90,60,90,6,0,8,16
0,70,40,10,0,20,80,100,10,100,5,0,10,17
60,0,30,0,0,30,40,10,30,80,4,0,11,7
30,30,50,50,20,50,70,80,80,60,4,0,13,23
70,20,10,40,40,80,80,10,0,0,0,0,15,3
80,10,90,10,0,60,80,50,30,0,0,0,15,23
30,40,60,20,20,40,70,100,10,70,4,0,11,26
80,20,70,100,0,90,50,50,80,100,6,1,14,19
30,70,0,90,80,10,70,10,10,20,1,2,10,4
80,40,10,0,60,40,10,0,50,90,5,0,14,2
40,50,10,100,40,70,90,30,90,0,1,1,14,5
100,30,20,60,0,70,60,90,30,20,1,0,19,12
30,100,90,100,80,60,100,60,30,0,0,2,14,27
60,100,40,50,100,30,40,10,70,20,2,1,13,9
30,70,80,40,10,20,30,20,20,0,0,0,9,22
0,40,40,60,20,50,100,0,30,90,5,0,16,10
80,80,80,30,70,60,50,60,60,0,1,1,15,22
40,30,50,100,20,40,70,60,0,0,0,1,10,18
20,90,100,100,0,20,80,90,0,30,2,1,8,30
0,50,40,100,60,20,10,90,30,60,3,1,9,16
70,80,60,100,100,0,80,60,0,10,1,2,8,18
70,100,20,20,10,30,10,100,20,60,3,0,9,14
50,20,50,40,40,70,20,10,10,10,1,0,12,11
100,60,80,70,70,100,30,60,50,70,4,1,21,22
60,100,70,50,100,90,10,0,10,40,2,1,13,14
60,70,100,50,0,20,0,100,50,10,1,0,12,29
20,60,50,80,80,0,20,90,80,80,5,1,7,20
50,10,80,50,70,80,100,100,40,90,5,1,19,25
60,80,20,60,40,60,40,90,60,60,4,0,16,12
10,60,40,20,80,80,50,90,70,90,6,1,13,17
60,30,0,90,30,50,100,70,50,80,4,1,17,7
90,50,80,90,20,0,90,0,70,0,1,1,9,18
50,80,70,10,60,20,40,60,40,90,5,0,17,20
90,0,50,100,40,20,70,80,10,70,4,1,12,18
30,80,40,10,100,0,0,30,0,50,3,1,3,14
20,100,90,10,20,30,0,20,70,0,1,0,5,24
90,0,0,50,40,100,20,0,70,10,2,0,13,0
50,40,90,80,80,100,30,100,60,90,6,1,13,27
50,100,30,40,100,10,60,30,40,80,4,1,15,9
60,40,40,80,10,10,10,50,40,30,2,0,12,14
100,10,20,10,30,70,50,30,0,80,4,0,16,7
70,50,20,70,50,90,100,90,0,100,5,0,19,12
60,30,60,0,70,80,70,70,60,30,3,1,12,19
60,50,90,100,40,80,20,0,20,50,3,1,11,18
50,70,100,30,10,20,40,90,60,0,1,0,11,29
100,20,0,90,60,90,60,100,30,70,4,1,20,9
10,10,60,50,70,0,0,0,100,80,5,1,4,13
60,60,80,40,100,20,10,10,30,90,5,1,10,17
90,40,10,10,50,80,70,20,20,0,0,0,18,4
10,40,80,80,30,20,60,70,90,0,1,0,12,24
40,40,50,0,40,100,20,20,30,90,5,0,13,12
80,30,60,70,50,100,100,70,100,100,6,0,20,19
70,90,10,60,60,10,40,50,80,10,2,0,15,7
50,20,50,100,40,80,10,0,50,40,2,1,14,10
40,70,20,20,100,90,60,10,20,0,0,1,16,5
70,10,10,20,100,70,70,40,0,30,2,1,13,6
20,60,100,80,90,40,40,100,30,70,4,1,16,31
20,60,40,0,80,50,80,90,70,100,6,1,10,18
0,90,20,60,70,80,30,100,40,60,3,1,15,13
90,90,20,20,20,80,40,10,80,90,6,0,14,7
70,20,30,10,50,50,80,60,80,70,5,0,13,12
60,100,100,40,10,100,0,30,10,10,1,0,11,24
0,10,30,50,60,90,80,20,100,0,1,0,17,8
80,0,100,40,60,80,60,100,60,90,6,0,16,29
0,0,70,10,20,40,30,80,50,100,5,0,10,24
60,100,20,70,80,60,60,90,20,0,0,1,17,12
60,20,60,10,0,60,50,40,70,40,3,0,12,16
70,40,100,50,80,80,80,20,90,50,4,1,14,22
70,40,40,50,0,10,70,10,40,50,3,0,16,9
20,40,30,70,60,70,90,0,100,40,3,0,18,8
0,70,70,30,100,30,0,40,40,10,1,1,10,18
70,50,20,30,10,80,100,50,20,70,4,0,16,10
60,0,40,20,0,0,60,70,70,0,1,0,7,15
100,30,0,50,40,100,10,40,100,30,3,0,15,4
90,90,10,20,10,0,100,60,40,70,4,0,15,9
60,80,80,60,30,20,0,80,80,0,1,0,8,24
10,0,90,80,0,60,50,20,30,20,1,0,16,21
70,70,70,10,70,100,70,10,60,40,3,1,15,15
70,20,20,90,60,0,70,0,40,80,4,1,15,4
20,60,50,30,40,30,20,10,10,50,3,0,10,13
20,20,20,70,70,10,10,100,20,80,4,1,9,15
30,50,50,80,60,100,60,0,70,90,6,0,18,13
80,90,80,70,0,50,40,0,10,30,2,0,17,16
30,100,100,100,90,10,100,40,50,100,5,2,14,27
50,100,20,50,0,20,90,90,10,10,1,0,14,12
50,10,80,70,50,90,0,10,50,100,5,0,18,17
0,0,30,100,80,80,50,80,30,60,3,2,13,14
20,100,60,20,100,90,30,70,80,60,4,1,10,21
70,100,0,20,90,50,30,60,80,100,6,1,9,6
20,70,90,40,70,100,30,30,30,0,0,1,14,23
60,60,50,60,0,70,60,40,100,30,3,0,15,14
0,0,0,0,10,20,70,60,40,60,3,0,11,7
90,90,10,0,20,50,10,0,50,40,2,0,13,4
10,100,90,40,80,70,100,60,80,30,3,1,14,25
0,0,10,90,50,100,90,90,0,10,1,1,13,10
80,100,20,70,40,20,70,10,50,60,3,0,22,5
50,0,0,60,60,40,20,10,10,60,3,0,11,1
90,60,90,60,80,100,10,20,70,70,5,1,13,20
50,10,90,30,30,70,90,50,60,10,2,0,15,23
90,80,80,30,80,10,20,70,90,20,2,1,8,23
80,0,30,60,20,30,60,90,0,60,3,0,12,16
0,80,50,90,0,60,20,40,80,40,3,1,6,14
0,0,60,80,20,10,40,40,80,0,1,0,10,18
40,70,70,60,30,100,60,0,20,30,2,0,19,14
20,10,80,10,30,100,70,100,20,100,5,0,16,27
100,100,40,10,0,90,40,60,90,0,1,0,16,14
20,0,20,30,80,20,80,20,70,90,6,1,8,8
40,20,50,10,10,50,10,40,40,80,4,0,11,15
60,60,40,0,10,100,10,10,20,30,2,0,11,10
90,30,90,60,20,60,0,0,60,70,5,0,9,20
40,10,40,30,90,20,10,40,70,70,5,1,6,12
100,0,10,30,80,20,70,20,50,0,0,1,17,4
0,50,100,0,80,40,20,80,50,70,4,1,9,28
70,10,70,60,0,70,70,0,80,0,1,0,15,14
10,100,50,50,60,100,80,40,40,0,0,0,22,15
30,20,40,80,90,10,100,30,10,30,2,1,13,14
80,50,0,10,40,90,70,70,40,30,2,0,21,7
70,70,10,10,60,30,0,60,40,100,5,0,13,8
70,60,0,40,10,100,100,0,0,50,3,0,16,1
50,50,90,10,30,90,40,10,70,70,5,0,14,19
90,70,20,60,40,0,70,20,70,50,4,0,15,6
20,10,60,0,30,70,10,100,70,10,2,0,7,23
30,80,60,60,80,30,80,20,10,80,4,1,13,17
40,70,80,0,30,0,90,100,20,100,5,0,12,25
60,100,100,100,0,80,80,20,80,0,1,1,12,22
70,10,60,20,60,100,80,50,60,70,5,0,16,17
90,60,0,50,20,70,70,90,30,60,3,0,20,10
90,100,20,90,80,80,60,0,60,70,5,2,13,4
20,10,60,90,70,10,40,0,70,0,1,2,7,14
30,60,40,10,90,80,30,10,70,10,2,1,9,12
60,100,90,0,0,10,100,90,80,80,5,0,10,26
10,40,10,30,50,40,100,20,20,70,4,0,15,5
80,100,60,90,20,30,100,80,10,70,4,1,13,22
60,20,70,100,0,10,70,10,90,30,3,1,9,15
60,40,30,90,50,100,10,70,30,30,2,1,13,13
40,30,50,40,80,80,100,60,40,30,2,1,18,16
40,70,30,40,90,80,0,80,90,80,5,1,9,14
80,60,80,20,20,30,0,20,30,40,2,0,10,20
20,20,90,90,40,80,20,20,100,90,6,1,8,22
30,80,70,30,30,10,20,80,60,20,2,0,7,25
80,90,90,100,40,20,40,90,0,90,5,1,12,26
60,80,90,80,40,10,70,100,40,40,2,0,20,27
60,40,70,80,20,0,0,100,100,20,2,0,6,25
30,50,80,50,50,40,20,80,20,0,0,0,11,27
30,20,10,30,70,60,20,30,50,90,5,1,12,8
60,70,80,60,40,100,60,40,50,90,5,0,23,20
70,70,30,0,50,10,50,90,100,100,6,0,12,14
30,20,100,40,80,90,40,80,0,50,3,1,13,31
70,90,80,50,40,60,40,30,90,80,5,0,16,19
70,10,30,60,20,30,60,0,60,100,6,0,12,8
60,90,40,20,50,80,100,40,40,20,1,0,20,12
60,90,80,0,50,10,70,30,0,90,5,0,12,19
50,80,50,60,0,90,10,0,40,50,3,0,16,10
80,10,40,30,80,30,20,80,70,10,2,1,8,16
10,20,40,80,100,0,60,40,60,60,4,1,10,13
20,0,40,20,50,0,80,60,50,20,1,0,13,16
50,60,30,100,80,90,80,50,70,0,1,2,13,11
10,40,70,100,10,20,70,20,80,90,6,1,8,18
80,90,80,50,90,0,30,30,80,80,5,1,9,19
0,10,0,70,60,60,20,90,20,10,1,0,14,8
100,80,30,50,90,90,100,90,60,0,1,1,19,14
40,50,100,40,60,50,10,10,50,40,2,0,16,21
100,60,40,30,0,0,40,30,50,30,2,0,17,11
90,30,30,100,50,90,30,70,20,60,3,1,14,13
90,80,80,10,70,80,20,30,100,0,1,1,10,19
50,60,80,70,60,100,10,70,0,10,1,0,16,23
60,0,70,80,90,80,20,80,20,30,2,1,12,22
90,40,30,30,70,90,90,100,10,40,2,1,17,15
100,80,10,100,80,70,100,40,90,60,4,2,15,6
60,60,100,60,30,40,70,50,20,30,2,0,17,25
40,20,0,10,50,10,10,50,80,10,2,0,7,5
70,0,40,70,80,80,100,40,90,0,1,1,15,12
40,70,90,80,0,20,100,10,100,40,3,0,14,19
30,100,90,60,40,20,90,10,80,60,4,0,14,22
50,90,100,80,50,80,10,10,90,0,1,0,14,21
80,50,70,60,70,50,60,60,40,80,4,1,18,20
60,70,40,10,0,100,100,70,50,40,2,0,20,15
20,90,90,60,0,40,60,50,10,40,2,0,13,25
10,50,60,70,90,30,70,40,100,90,6,1,13,17
50,70,80,80,90,30,80,50,40,10,1,1,18,21
0,70,80,60,50,90,40,30,80,0,1,0,17,19
20,100,0,0,60,60,10,50,90,80,5,0,9,7
60,30,100,10,70,90,20,80,90,70,5,1,9,28
80,60,70,50,20,100,100,30,60,30,3,0,18,19
100,20,100,50,10,70,40,40,50,10,1,0,21,25
60,60,20,100,40,40,0,70,60,0,1,1,7,11
10,90,90,20,30,70,40,20,40,100,5,0,17,21
20,90,60,40,0,90,0,0,60,30,3,0,9,14
80,90,50,90,80,70,50,50,50,70,4,2,19,15
50,70,50,40,50,60,10,90,90,10,2,0,11,18
20,30,80,30,80,20,70,50,90,20,2,1,10,23
80,100,50,0,50,80,70,100,60,80,5,0,16,19
70,10,20,100,40,70,80,40,90,40,3,1,13,8
60,10,0,80,10,50,0,20,100,30,3,0,9,3
30,90,70,80,70,70,0,100,100,80,5,1,10,26
80,20,30,60,80,80,70,0,90,20,2,1,16,6
20,30,80,10,0,40,30,80,90,90,6,0,6,26
30,10,80,10,20,50,70,70,0,10,1,0,11,28
90,0,90,60,30,40,100,100,80,30,3,0,14,27
20,10,70,10,10,60,30,30,90,10,2,0,7,20
80,60,80,20,100,40,0,40,50,80,4,1,12,20
10,0,20,50,80,40,60,90,70,90,6,1,10,13
90,50,70,70,100,80,90,20,10,70,4,1,18,16
40,50,0,20,30,0,20,100,10,40,2,0,6,9
0,60,30,0,20,80,30,20,20,10,1,0,10,10
0,40,90,30,90,50,70,30,70,10,2,1,12,21
10,30,60,50,30,50,100,80,100,70,5,0,14,21
0,100,30,0,30,50,10,0,0,30,2,0,7,6
10,30,80,60,90,70,0,40,30,0,0,1,11,21
90,30,90,30,20,10,30,50,60,80,5,0,8,25
90,40,90,60,10,100,0,50,80,30,3,0,11,24
50,30,40,0,30,70,90,90,0,80,4,0,13,16
50,80,70,100,10,30,0,90,50,20,1,1,10,23
40,20,20,50,90,0,60,30,90,20,2,1,10,7
60,100,60,40,0,80,10,100,20,40,2,0,12,21
40,30,100,0,0,20,30,70,40,80,4,0,9,27
100,90,100,0,20,100,20,100,50,70,4,0,16,31
60,100,60,30,60,20,0,50,60,50,4,0,9,17
20,90,50,100,100,80,30,80,50,80,4,2,13,20
0,50,0,20,0,60,10,10,0,50,3,0,6,1
90,10,100,60,80,80,50,0,0,70,4,1,16,20
40,90,30,10,10,60,0,50,80,50,4,0,7,12
90,100,20,100,50,0,10,90,60,20,2,1,7,12
100,10,30,80,50,40,40,90,100,30,3,0,17,14
30,20,100,50,70,40,90,10,100,40,3,1,12,24
30,70,70,80,70,40,20,40,90,60,4,1,9,21
70,30,0,10,20,60,0,0,90,20,2,0,6,2
80,0,60,10,100,30,10,30,100,20,2,1,6,15
60,50,30,10,0,70,50,80,80,70,5,0,13,14
60,80,100,40,30,0,30,30,0,70,4,0,8,23
10,100,20,40,20,40,30,60,20,50,3,0,10,13
90,20,10,30,20,50,10,20,20,80,4,0,11,6
40,90,60,0,70,60,20,40,80,70,5,1,7,16
70,60,40,50,90,10,80,0,0,80,4,1,12,8
50,100,20,60,40,80,50,40,60,50,4,0,18,8
70,40,60,40,10,100,80,10,50,50,3,0,19,14
100,10,50,70,40,20,0,10,60,20,2,0,11,11
30,90,30,30,40,70,40,40,20,10,1,0,17,13
30,30,100,30,30,80,10,30,60,10,2,0,9,26
90,50,90,60,70,10,90,90,40,90,5,1,17,26
80,100,0,60,0,30,50,100,50,100,5,0,20,9
50,100,70,30,50,20,60,10,90,20,2,0,13,15
70,80,80,30,70,70,100,70,50,30,2,1,20,23
70,50,50,30,100,80,20,100,80,80,5,1,9,19
10,0,0,100,10,50,70,100,80,100,6,1,9,11
20,10,40,40,80,10,80,10,50,50,3,1,14,11
90,60,80,30,0,30,60,50,90,30,3,0,13,21
10,60,50,60,40,40,70,60,40,40,2,0,19,17
40,100,90,60,0,90,90,60,90,80,5,0,17,24
30,70,80,50,70,80,0,10,40,40,2,1,13,20
40,80,70,100,60,40,20,80,80,20,2,1,9,22
100,40,80,50,30,70,20,30,100,30,3,0,13,19
50,60,30,90,80,70,50,40,40,70,4,2,17,10
0,0,100,20,30,80,40,40,60,10,2,0,11,24
20,100,80,20,100,60,80,90,70,70,5,1,11,26
0,100,10,10,20,0,70,0,0,40,2,0,9,4
90,50,20,50,50,20,70,20,50,50,3,0,20,6
60,0,30,50,10,30,80,60,30,80,4,0,14,13
80,80,30,0,30,10,30,60,20,90,5,0,10,12
0,0,30,0,70,100,70,50,0,40,2,1,11,11
100,0,0,0,30,10,60,90,20,30,2,0,12,8
20,50,10,20,30,10,20,60,20,0,0,0,7,10
40,40,30,20,40,0,90,20,60,40,3,0,11,8
90,70,100,30,40,90,20,20,0,20,1,0,14,22
100,70,30,60,10,10,20,30,100,60,4,0,10,10
10,60,100,90,0,100,20,100,60,80,5,1,8,30
10,90,0,10,0,90,30,40,0,80,4,0,10,5
70,60,90,60,40,100,20,50,70,20,2,0,14,23
10,90,50,0,0,70,80,80,50,90,5,0,16,19
70,80,100,30,10,70,70,100,100,50,4,0,15,30
50,10,50,100,90,0,10,30,70,60,4,2,3,13
10,40,80,0,10,40,30,60,100,30,3,0,5,24
70,20,70,40,50,20,70,50,50,30,2,0,18,19
50,50,60,90,100,100,20,0,0,60,3,2,8,12
80,50,20,30,60,30,100,60,20,80,4,0,18,10
90,30,100,40,50,100,70,100,80,40,3,0,18,29
70,80,0,30,0,70,0,70,100,100,6,0,9,7
80,80,60,30,50,60,10,80,30,60,3,0,15,20
40,0,30,100,100,30,60,40,90,50,4,2,8,10
30,30,40,60,0,100,30,90,90,10,2,0,11,19
80,70,90,100,50,10,80,40,30,20,1,1,15,22
30,70,100,70,70,100,90,60,90,20,2,1,17,29
30,50,20,0,50,60,80,10,70,60,4,0,11,8
90,50,0,50,20,20,10,90,60,80,5,0,8,10
40,0,90,70,40,80,0,30,70,40,3,0,11,21
90,20,50,80,60,70,100,90,30,30,2,0,23,18
70,10,10,80,0,100,60,100,30,0,0,0,19,11
70,40,100,0,100,50,70,100,10,30,2,1,12,29
70,10,70,100,0,50,70,100,40,50,3,1,15,23
40,60,90,10,80,40,80,70,50,60,3,1,16,25
50,30,40,60,0,80,100,70,10,30,2,0,16,15
40,60,90,40,10,60,100,80,70,30,3,0,14,27
100,80,100,0,50,60,40,60,70,10,2,0,15,26
30,70,90,10,40,70,80,80,0,80,4,0,14,29
0,80,0,70,50,20,10,90,70,40,3,0,10,8
10,80,30,0,40,80,10,50,60,100,6,0,9,12
40,50,100,90,100,40,90,90,10,90,5,2,11,28
80,80,100,60,30,10,0,80,50,10,1,0,14,28
40,100,10,70,40,50,70,60,0,0,0,0,18,8
80,70,40,30,50,30,20,70,20,50,3,0,13,15
80,50,60,20,60,60,10,40,30,30,2,0,14,16
30,10,100,40,80,30,10,70,10,0,0,1,7,30
60,50,10,0,20,90,50,60,0,70,4,0,13,10
70,100,80,10,100,10,90,0,80,60,4,1,11,16
40,60,80,60,100,40,40,50,100,30,3,1,13,21
0,40,80,60,50,0,20,100,30,20,1,0,10,25
80,60,0,20,10,20,50,60,10,100,5,0,13,7
30,20,40,70,20,90,40,70,80,60,4,0,15,20
10,70,10,100,60,0,30,70,40,10,1,1,11,10
40,40,80,70,40,20,30,70,10,90,5,0,12,23
0,30,10,60,70,20,0,80,80,70,5,1,5,10
70,80,10,20,30,20,80,40,30,90,5,0,14,6
60,70,70,80,90,40,50,100,40,60,3,1,19,23
10,20,20,20,80,100,40,40,80,20,2,1,12,9
60,0,90,30,80,0,30,90,50,40,2,1,10,26
50,50,60,0,30,90,30,30,20,40,2,0,12,15
90,10,10,10,70,80,30,20,70,40,3,1,10,4
0,0,40,30,40,90,50,20,30,10,1,0,18,10
30,70,0,60,50,40,10,20,40,10,1,0,14,5
90,10,60,30,0,50,70,0,40,70,4,0,18,12
90,40,100,50,10,10,100,70,80,80,5,0,13,28
80,90,50,30,60,40,70,80,90,20,2,0,17,18
90,70,100,0,0,100,20,100,80,20,2,0,10,29
70,90,90,20,60,100,50,60,70,100,6,0,18,24
70,100,80,40,60,20,90,0,0,60,3,0,15,16
80,80,40,70,80,80,30,90,40,10,1,1,18,16
30,80,50,10,100,60,10,80,100,50,4,1,7,21
0,50,80,90,70,40,10,100,40,60,3,2,8,25
0,40,60,80,70,30,90,70,60,30,3,1,13,19
0,10,80,20,40,100,10,40,100,20,2,0,10,20
70,50,60,90,40,80,80,30,80,10,2,1,13,15
70,80,80,60,60,0,90,90,90,10,2,0,15,24
30,70,80,20,0,0,50,60,70,90,6,0,9,25
100,0,0,50,100,80,100,50,50,70,4,1,21,5
90,10,20,80,0,100,30,50,10,80,4,0,15,9
90,40,30,100,80,60,80,60,40,90,5,2,15,12
40,60,60,60,90,60,80,80,100,100,6,1,14,20
70,80,50,100,90,100,100,40,70,30,3,2,14,14
20,70,10,90,20,60,10,20,100,10,2,1,6,8
90,90,0,30,50,20,10,10,80,20,2,0,10,1
60,10,40,90,0,60,80,60,80,30,3,1,10,14
70,100,30,70,80,50,10,20,100,80,5,1,11,8
80,80,90,10,100,10,90,90,40,80,4,1,16,26
0,30,10,90,0,0,60,40,90,100,6,1,6,6
100,100,10,70,0,90,0,90,20,70,4,0,16,10
80,70,70,50,20,80,100,100,0,10,1,0,17,25
100,60,40,30,100,80,80,0,40,20,1,1,20,8
40,30,20,30,70,40,0,100,10,20,1,1,7,13
60,20,50,50,90,100,100,70,70,100,6,1,16,17
20,60,0,70,100,0,90,90,40,90,5,1,16,10
40,30,20,60,90,90,100,70,80,50,4,1,16,11
90,70,20,100,10,70,0,80,80,10,2,1,8,13
90,30,70,60,60,20,10,60,70,10,2,0,11,20
80,70,20,0,90,40,30,20,100,20,2,1,8,6
70,20,50,20,50,90,0,40,50,40,2,0,15,14
90,0,20,80,80,10,30,0,50,20,1,1,14,4
10,20,20,0,60,30,30,90,40,20,1,0,12,13
80,30,10,0,90,90,30,80,100,0,1,1,10,10
10,40,30,10,40,30,90,90,0,0,0,0,12,15
40,30,90,10,90,60,70,30,40,50,3,1,16,21
100,90,20,100,40,60,20,20,90,10,2,1,11,6
90,60,70,40,70,50,30,50,60,30,3,1,11,19
80,40,0,90,0,10,50,0,70,20,2,1,10,0
80,80,50,20,90,10,10,20,100,80,5,1,7,12
10,90,40,80,10,70,60,40,90,100,6,0,15,14
80,50,20,90,90,30,30,40,40,20,1,2,11,8
100,0,90,40,60,10,40,60,70,70,5,0,14,24
30,80,60,90,20,20,40,90,60,40,3,1,8,25
100,50,20,70,90,10,80,80,70,90,6,1,14,12
30,80,0,10,40,10,60,80,70,0,1,0,11,11
